order_id,delivery_date,delivery_days,delivery_status,return_status,return_reason,refund_amount
506496,2025-07-23,7,Late,No Return,Unknown,0.0
506497,2024-05-27,3,On Time,No Return,Unknown,0.0
506498,2025-02-26,3,On Time,No Return,Unknown,0.0
506499,2024-12-20,6,Not Delivered,No Return,Unknown,0.0
506500,2024-11-07,7,Late,No Return,Unknown,0.0
506501,2024-02-20,7,Late,No Return,Unknown,0.0
506502,2024-04-21,5,Late,No Return,Unknown,0.0
506503,2024-06-03,5,On Time,No Return,Unknown,0.0
506504,2025-09-04,7,Late,Returned,Wrong Item,1728.95
506505,2024-09-24,4,On Time,No Return,Unknown,0.0
506506,2024-04-22,3,On Time,No Return,Unknown,0.0
506507,2024-01-21,3,On Time,No Return,Unknown,0.0
506508,2024-12-05,4,Late,Returned,Damaged,7460.32
506509,2024-08-28,2,On Time,No Return,Unknown,0.0
506510,2025-12-29,5,Late,No Return,Unknown,0.0
506511,2024-11-26,3,Late,No Return,Unknown,0.0
506512,2024-10-25,5,On Time,No Return,Unknown,0.0
506513,2025-02-21,5,On Time,No Return,Unknown,0.0
506514,2025-04-10,5,On Time,No Return,Unknown,0.0
506515,2024-03-28,7,Late,No Return,Unknown,0.0
506516,2024-09-16,5,On Time,No Return,Unknown,0.0
506517,2025-01-02,5,On Time,No Return,Unknown,0.0
506518,2025-12-27,6,On Time,No Return,Unknown,0.0
506519,2025-04-08,7,Late,No Return,Unknown,0.0
506520,2025-03-22,4,On Time,No Return,Unknown,0.0
506521,2025-06-21,5,On Time,No Return,Unknown,0.0
506522,2024-09-01,7,Late,No Return,Unknown,0.0
506523,2024-09-24,7,Late,No Return,Unknown,0.0
506524,2024-10-06,7,Late,No Return,Unknown,0.0
506525,2024-10-10,4,On Time,No Return,Unknown,0.0
506526,2024-06-05,7,Late,No Return,Unknown,0.0
506527,2024-06-05,5,On Time,No Return,Unknown,0.0
506528,2025-08-02,7,Not Delivered,No Return,Unknown,0.0
506529,2025-10-17,8,Late,No Return,Unknown,0.0
506530,2024-01-16,4,Not Delivered,No Return,Unknown,0.0
506531,2024-01-18,4,Late,No Return,Unknown,0.0
506532,2025-05-30,5,On Time,No Return,Unknown,0.0
506533,2025-07-01,6,On Time,No Return,Unknown,0.0
506534,2025-03-25,5,On Time,No Return,Unknown,0.0
506535,2024-11-19,6,On Time,No Return,Unknown,0.0
506536,2024-09-01,7,Not Delivered,No Return,Unknown,0.0
506537,2025-06-27,5,On Time,No Return,Unknown,0.0
506538,2025-10-20,5,Late,No Return,Unknown,0.0
506539,2024-03-19,5,On Time,No Return,Unknown,0.0
506540,2025-03-15,6,On Time,No Return,Unknown,0.0
506541,2024-10-31,7,Late,No Return,Unknown,0.0
506542,2025-12-15,4,On Time,No Return,Unknown,0.0
506543,2024-10-27,5,Late,No Return,Unknown,0.0
506544,2024-01-19,5,On Time,No Return,Unknown,0.0
506545,2025-09-08,5,On Time,No Return,Unknown,0.0
506546,2025-08-28,3,On Time,No Return,Unknown,0.0
506547,2025-02-04,6,On Time,No Return,Unknown,0.0
506548,2024-07-14,5,Late,No Return,Unknown,0.0
506549,2025-02-28,4,Late,No Return,Unknown,0.0
506550,2024-04-22,7,Late,No Return,Unknown,0.0
506551,2025-02-04,7,Late,No Return,Unknown,0.0
506552,2025-03-16,3,On Time,No Return,Unknown,0.0
506553,2024-01-11,4,Late,No Return,Unknown,0.0
506554,2024-03-25,4,On Time,No Return,Unknown,0.0
506555,2025-10-19,6,On Time,No Return,Unknown,0.0
506556,2025-05-04,5,On Time,No Return,Unknown,0.0
506557,2024-12-29,7,Late,Returned,Quality Issue,1267.14
506558,2024-11-12,6,On Time,No Return,Unknown,0.0
506559,2025-05-24,4,On Time,No Return,Unknown,0.0
506560,2025-06-08,6,On Time,Returned,Changed Mind,1416.74
506561,2025-10-31,6,On Time,No Return,Unknown,0.0
506562,2025-10-02,3,On Time,Returned,Damaged,1252.56
506563,2025-03-30,6,On Time,No Return,Unknown,0.0
506564,2024-10-16,5,On Time,No Return,Unknown,0.0
506565,2024-10-13,5,Not Delivered,No Return,Unknown,0.0
506566,2024-03-18,4,Late,Returned,Damaged,10296.28
506567,2024-02-19,5,Late,No Return,Unknown,0.0
506568,2025-06-17,5,On Time,No Return,Unknown,0.0
506569,2025-11-12,6,On Time,No Return,Unknown,0.0
506570,2025-04-04,3,On Time,Returned,Quality Issue,1957.72
506571,2025-08-03,6,On Time,No Return,Unknown,0.0
506572,2025-02-15,5,On Time,No Return,Unknown,0.0
506573,2024-04-06,4,Late,No Return,Unknown,0.0
506574,2024-11-23,6,On Time,No Return,Unknown,0.0
506575,2025-04-15,5,On Time,No Return,Unknown,0.0
506576,2025-09-01,6,On Time,No Return,Unknown,0.0
506577,2025-07-16,9,Late,No Return,Unknown,0.0
506578,2024-11-26,4,Late,No Return,Unknown,0.0
506579,2025-08-12,7,Late,No Return,Unknown,0.0
506580,2026-01-01,4,Late,No Return,Unknown,0.0
506581,2025-07-26,5,On Time,No Return,Unknown,0.0
506582,2025-08-18,5,On Time,Returned,Changed Mind,2113.26
506583,2025-02-21,3,Late,Returned,Damaged,647.75
506584,2025-05-18,5,Late,No Return,Unknown,0.0
506585,2025-03-22,7,Late,No Return,Unknown,0.0
506586,2025-10-02,8,Late,No Return,Unknown,0.0
506587,2025-12-20,6,On Time,No Return,Unknown,0.0
506588,2025-03-14,7,Late,No Return,Unknown,0.0
506589,2024-11-26,3,On Time,Returned,Quality Issue,986.61
506590,2024-09-18,5,Late,No Return,Unknown,0.0
506591,2025-10-07,4,Late,No Return,Unknown,0.0
506592,2025-07-14,7,Late,No Return,Unknown,0.0
506593,2024-03-19,5,On Time,No Return,Unknown,0.0
506594,2024-08-28,7,Late,No Return,Unknown,0.0
506595,2025-06-10,6,On Time,No Return,Unknown,0.0
506596,2025-07-02,6,On Time,No Return,Unknown,0.0
506597,2025-09-03,4,On Time,No Return,Unknown,0.0
506598,2024-09-20,6,On Time,No Return,Unknown,0.0
506599,2024-08-21,5,On Time,Returned,Changed Mind,4998.73
506600,2024-09-07,6,On Time,No Return,Unknown,0.0
506601,2025-03-08,6,On Time,No Return,Unknown,0.0
506602,2025-12-15,5,On Time,No Return,Unknown,0.0
506603,2025-04-05,5,Not Delivered,No Return,Unknown,0.0
506604,2025-04-22,5,On Time,No Return,Unknown,0.0
506605,2025-07-22,6,On Time,No Return,Unknown,0.0
506606,2026-01-05,7,Late,Returned,Wrong Item,4826.49
506607,2024-06-28,6,On Time,No Return,Unknown,0.0
506608,2024-03-20,5,On Time,No Return,Unknown,0.0
506609,2024-04-15,7,Late,No Return,Unknown,0.0
506610,2025-06-01,5,Late,No Return,Unknown,0.0
506611,2024-05-10,7,Late,Returned,Changed Mind,1330.07
506612,2024-04-29,3,On Time,No Return,Unknown,0.0
506613,2024-12-11,3,On Time,No Return,Unknown,0.0
506614,2025-12-11,4,Late,No Return,Unknown,0.0
506615,2024-08-24,4,Late,No Return,Unknown,0.0
506616,2024-05-11,3,On Time,No Return,Unknown,0.0
506617,2025-01-10,2,On Time,Returned,Quality Issue,9016.26
506618,2025-07-31,3,Late,No Return,Unknown,0.0
506619,2024-08-30,7,Late,No Return,Unknown,0.0
506620,2024-07-15,7,Late,No Return,Unknown,0.0
506621,2025-12-06,5,Late,No Return,Unknown,0.0
506622,2024-06-22,6,On Time,No Return,Unknown,0.0
506623,2025-09-02,4,Late,Returned,Quality Issue,2589.31
506624,2025-10-31,1,On Time,No Return,Unknown,0.0
506625,2024-10-22,5,On Time,No Return,Unknown,0.0
506626,2024-12-13,7,Late,No Return,Unknown,0.0
506627,2025-02-02,4,On Time,No Return,Unknown,0.0
506628,2025-04-20,2,On Time,Returned,Wrong Item,17175.08
506629,2024-05-21,3,On Time,No Return,Unknown,0.0
506630,2024-07-15,6,On Time,No Return,Unknown,0.0
506631,2025-07-25,4,Late,No Return,Unknown,0.0
506632,2025-06-08,6,On Time,No Return,Unknown,0.0
506633,2024-02-26,6,On Time,No Return,Unknown,0.0
506634,2025-07-06,2,Late,No Return,Unknown,0.0
506635,2024-10-29,5,Late,No Return,Unknown,0.0
506636,2024-03-18,6,On Time,No Return,Unknown,0.0
506637,2024-09-14,2,Late,No Return,Unknown,0.0
506638,2024-11-11,7,Late,No Return,Unknown,0.0
506639,2024-04-07,7,Late,No Return,Unknown,0.0
506640,2024-06-06,9,Late,No Return,Unknown,0.0
506641,2024-02-05,6,On Time,No Return,Unknown,0.0
506642,2025-04-12,6,On Time,No Return,Unknown,0.0
506643,2025-09-30,4,Late,No Return,Unknown,0.0
506644,2025-01-23,4,On Time,No Return,Unknown,0.0
506645,2025-10-03,5,On Time,No Return,Unknown,0.0
506646,2025-10-13,6,On Time,No Return,Unknown,0.0
506647,2025-06-04,3,Late,No Return,Unknown,0.0
506648,2025-01-13,6,On Time,No Return,Unknown,0.0
506649,2024-07-18,3,On Time,No Return,Unknown,0.0
506650,2024-07-10,2,Late,No Return,Unknown,0.0
506651,2024-03-23,4,On Time,No Return,Unknown,0.0
506652,2025-07-04,4,Late,No Return,Unknown,0.0
506653,2024-03-16,4,Late,No Return,Unknown,0.0
506654,2024-02-15,3,On Time,Returned,Quality Issue,3479.04
506655,2024-05-18,6,On Time,No Return,Unknown,0.0
506656,2024-04-19,4,Late,No Return,Unknown,0.0
506657,2025-11-05,4,On Time,Returned,Quality Issue,1476.45
506658,2024-12-25,3,On Time,No Return,Unknown,0.0
506659,2024-01-13,5,On Time,No Return,Unknown,0.0
506660,2024-12-14,6,On Time,No Return,Unknown,0.0
506661,2025-03-15,3,On Time,No Return,Unknown,0.0
506662,2024-03-25,5,On Time,Returned,Quality Issue,2922.22
506663,2025-07-13,4,Late,No Return,Unknown,0.0
506664,2025-11-24,5,On Time,No Return,Unknown,0.0
506665,2025-01-30,4,Late,No Return,Unknown,0.0
506666,2025-08-03,5,On Time,No Return,Unknown,0.0
506667,2024-10-19,5,On Time,No Return,Unknown,0.0
506668,2024-04-27,5,Late,No Return,Unknown,0.0
506669,2025-12-23,3,On Time,No Return,Unknown,0.0
506670,2024-08-19,6,On Time,No Return,Unknown,0.0
506671,2024-12-03,5,Late,Returned,Quality Issue,910.54
506672,2025-02-24,4,Late,No Return,Unknown,0.0
506673,2024-10-07,3,On Time,No Return,Unknown,0.0
506674,2024-01-06,3,On Time,No Return,Unknown,0.0
506675,2025-07-03,5,Late,No Return,Unknown,0.0
506676,2025-04-29,7,Late,No Return,Unknown,0.0
506677,2025-02-19,6,On Time,No Return,Unknown,0.0
506678,2024-11-06,4,Late,No Return,Unknown,0.0
506679,2024-08-07,6,On Time,No Return,Unknown,0.0
506680,2024-02-02,3,Late,No Return,Unknown,0.0
506681,2025-03-01,7,Late,No Return,Unknown,0.0
506682,2025-06-24,4,On Time,No Return,Unknown,0.0
506683,2024-02-02,5,On Time,Returned,Late Delivery,461.8
506684,2025-09-07,7,Late,No Return,Unknown,0.0
506685,2024-03-30,3,On Time,No Return,Unknown,0.0
506686,2024-01-30,4,On Time,No Return,Unknown,0.0
506687,2024-05-06,7,Late,No Return,Unknown,0.0
506688,2025-12-19,6,On Time,No Return,Unknown,0.0
506689,2025-02-01,6,On Time,Returned,Quality Issue,881.79
506690,2024-12-27,5,On Time,No Return,Unknown,0.0
506691,2024-12-24,6,On Time,No Return,Unknown,0.0
506692,2024-01-19,4,On Time,Returned,Changed Mind,760.54
506693,2024-11-05,5,On Time,No Return,Unknown,0.0
506694,2024-09-18,8,Late,No Return,Unknown,0.0
506695,2025-09-21,7,Late,No Return,Unknown,0.0
506696,2025-06-07,4,Late,Returned,Quality Issue,2339.96
506697,2025-10-05,4,On Time,Returned,Damaged,1840.88
506698,2024-07-11,7,Late,No Return,Unknown,0.0
506699,2025-01-25,4,Late,No Return,Unknown,0.0
506700,2025-05-19,5,Late,No Return,Unknown,0.0
506701,2024-01-17,3,On Time,Returned,Damaged,11549.21
506702,2024-08-21,4,On Time,No Return,Unknown,0.0
506703,2024-04-06,6,On Time,No Return,Unknown,0.0
506704,2025-02-10,3,On Time,No Return,Unknown,0.0
506705,2025-05-26,7,Late,No Return,Unknown,0.0
506706,2024-01-11,7,Late,No Return,Unknown,0.0
506707,2025-10-29,4,Not Delivered,No Return,Unknown,0.0
506708,2024-08-11,5,On Time,No Return,Unknown,0.0
506709,2025-08-16,6,On Time,No Return,Unknown,0.0
506710,2024-08-06,3,On Time,No Return,Unknown,0.0
506711,2024-06-12,5,On Time,Returned,Quality Issue,1562.25
506712,2025-08-07,6,Not Delivered,No Return,Unknown,0.0
506713,2025-12-11,7,Late,No Return,Unknown,0.0
506714,2026-01-07,7,Late,No Return,Unknown,0.0
506715,2025-01-08,1,On Time,No Return,Unknown,0.0
506716,2024-01-22,5,On Time,No Return,Unknown,0.0
506717,2025-05-15,6,On Time,No Return,Unknown,0.0
506718,2025-09-18,8,Late,No Return,Unknown,0.0
506719,2025-04-15,5,On Time,No Return,Unknown,0.0
506720,2025-03-21,2,On Time,No Return,Unknown,0.0
506721,2024-03-26,5,On Time,No Return,Unknown,0.0
506722,2024-06-17,3,On Time,No Return,Unknown,0.0
506723,2024-12-28,6,On Time,No Return,Unknown,0.0
506724,2024-08-24,3,On Time,Returned,Wrong Item,743.61
506725,2024-06-17,7,Late,No Return,Unknown,0.0
506726,2024-06-29,6,On Time,No Return,Unknown,0.0
506727,2025-11-07,5,On Time,No Return,Unknown,0.0
506728,2025-01-02,5,On Time,No Return,Unknown,0.0
506729,2025-01-15,5,On Time,No Return,Unknown,0.0
506730,2025-12-04,7,Late,No Return,Unknown,0.0
506731,2024-06-28,6,On Time,No Return,Unknown,0.0
506732,2024-09-01,7,Late,No Return,Unknown,0.0
506733,2024-06-14,3,On Time,No Return,Unknown,0.0
506734,2024-08-31,6,On Time,No Return,Unknown,0.0
506735,2025-09-12,3,On Time,Returned,Damaged,11048.27
506736,2025-09-27,6,On Time,No Return,Unknown,0.0
506737,2024-08-23,4,Late,No Return,Unknown,0.0
506738,2025-08-16,6,On Time,No Return,Unknown,0.0
506739,2025-06-05,5,On Time,No Return,Unknown,0.0
506740,2026-01-05,6,On Time,No Return,Unknown,0.0
506741,2024-08-28,5,On Time,No Return,Unknown,0.0
506742,2024-11-22,4,Late,No Return,Unknown,0.0
506743,2025-07-02,5,On Time,No Return,Unknown,0.0
506744,2025-02-14,4,On Time,No Return,Unknown,0.0
506745,2024-06-28,3,On Time,Returned,Quality Issue,482.12
506746,2025-05-21,7,Late,No Return,Unknown,0.0
506747,2024-05-02,4,Late,No Return,Unknown,0.0
506748,2024-07-14,6,On Time,No Return,Unknown,0.0
506749,2025-09-06,1,On Time,No Return,Unknown,0.0
506750,2025-01-03,4,On Time,No Return,Unknown,0.0
506751,2025-05-04,4,Not Delivered,No Return,Unknown,0.0
506752,2024-03-25,6,On Time,No Return,Unknown,0.0
506753,2024-11-22,5,On Time,No Return,Unknown,0.0
506754,2024-05-22,4,Late,No Return,Unknown,0.0
506755,2024-12-06,5,On Time,No Return,Unknown,0.0
506756,2025-02-10,5,On Time,No Return,Unknown,0.0
506757,2024-08-19,6,On Time,No Return,Unknown,0.0
506758,2024-09-26,4,Late,No Return,Unknown,0.0
506759,2024-12-03,5,On Time,No Return,Unknown,0.0
506760,2024-08-18,7,Late,No Return,Unknown,0.0
506761,2025-07-30,5,On Time,No Return,Unknown,0.0
506762,2025-07-18,5,On Time,No Return,Unknown,0.0
506763,2025-08-21,6,On Time,No Return,Unknown,0.0
506764,2025-06-07,4,Late,No Return,Unknown,0.0
506765,2024-09-10,5,Late,No Return,Unknown,0.0
506766,2025-11-10,3,On Time,No Return,Unknown,0.0
506767,2025-03-01,5,Late,Returned,Quality Issue,4688.05
506768,2024-07-12,7,Late,No Return,Unknown,0.0
506769,2024-09-11,6,On Time,No Return,Unknown,0.0
506770,2024-05-10,4,Not Delivered,No Return,Unknown,0.0
506771,2024-04-02,5,On Time,No Return,Unknown,0.0
506772,2024-02-21,7,Late,No Return,Unknown,0.0
506773,2024-09-09,7,Late,No Return,Unknown,0.0
506774,2025-02-19,5,On Time,Returned,Late Delivery,2460.04
506775,2024-08-11,6,On Time,No Return,Unknown,0.0
506776,2025-03-06,4,On Time,No Return,Unknown,0.0
506777,2024-01-21,6,On Time,No Return,Unknown,0.0
506778,2025-11-21,2,On Time,No Return,Unknown,0.0
506779,2024-12-06,6,On Time,No Return,Unknown,0.0
506780,2025-12-31,4,On Time,No Return,Unknown,0.0
506781,2025-06-26,6,On Time,No Return,Unknown,0.0
506782,2025-05-11,5,On Time,Returned,Damaged,1867.93
506783,2024-10-22,4,On Time,No Return,Unknown,0.0
506784,2024-05-03,7,Late,No Return,Unknown,0.0
506785,2025-08-20,6,On Time,No Return,Unknown,0.0
506786,2025-11-20,3,On Time,No Return,Unknown,0.0
506787,2025-04-16,3,Not Delivered,No Return,Unknown,0.0
506788,2025-07-09,4,On Time,No Return,Unknown,0.0
506789,2025-11-20,7,Late,No Return,Unknown,0.0
506790,2025-09-24,4,On Time,No Return,Unknown,0.0
506791,2025-12-02,6,On Time,No Return,Unknown,0.0
506792,2025-08-18,3,On Time,No Return,Unknown,0.0
506793,2025-01-26,5,On Time,No Return,Unknown,0.0
506794,2025-08-12,7,Late,No Return,Unknown,0.0
506795,2025-10-20,7,Late,No Return,Unknown,0.0
506796,2024-07-20,9,Late,No Return,Unknown,0.0
506797,2025-11-14,1,On Time,No Return,Unknown,0.0
506798,2024-04-14,4,On Time,No Return,Unknown,0.0
506799,2024-03-14,4,Late,No Return,Unknown,0.0
506800,2024-06-24,2,On Time,No Return,Unknown,0.0
506801,2025-03-25,6,On Time,No Return,Unknown,0.0
506802,2025-12-06,5,Late,No Return,Unknown,0.0
506803,2025-03-12,4,On Time,No Return,Unknown,0.0
506804,2024-08-06,4,On Time,No Return,Unknown,0.0
506805,2025-06-25,5,On Time,No Return,Unknown,0.0
506806,2025-08-28,5,On Time,No Return,Unknown,0.0
506807,2025-10-12,8,Late,No Return,Unknown,0.0
506808,2025-12-11,3,On Time,No Return,Unknown,0.0
506809,2024-11-21,7,Late,Returned,Late Delivery,2128.54
506810,2024-10-16,4,On Time,No Return,Unknown,0.0
506811,2024-08-16,4,On Time,No Return,Unknown,0.0
506812,2024-12-19,5,Late,No Return,Unknown,0.0
506813,2025-01-29,7,Late,No Return,Unknown,0.0
506814,2024-12-12,6,On Time,No Return,Unknown,0.0
506815,2025-10-28,6,On Time,Returned,Quality Issue,3487.58
506816,2025-05-22,4,Late,No Return,Unknown,0.0
506817,2024-03-16,5,Late,No Return,Unknown,0.0
506818,2024-05-14,6,On Time,No Return,Unknown,0.0
506819,2025-03-25,6,On Time,No Return,Unknown,0.0
506820,2024-10-23,7,Late,No Return,Unknown,0.0
506821,2025-08-25,4,Late,No Return,Unknown,0.0
506822,2025-01-24,3,On Time,No Return,Unknown,0.0
506823,2024-01-22,4,On Time,No Return,Unknown,0.0
506824,2025-07-12,4,Late,No Return,Unknown,0.0
506825,2024-03-25,9,Late,No Return,Unknown,0.0
506826,2025-07-13,7,Late,No Return,Unknown,0.0
506827,2025-01-04,5,On Time,No Return,Unknown,0.0
506828,2024-10-09,3,Late,No Return,Unknown,0.0
506829,2024-10-10,4,Late,No Return,Unknown,0.0
506830,2025-03-22,4,Late,No Return,Unknown,0.0
506831,2024-11-26,2,On Time,No Return,Unknown,0.0
506832,2025-06-22,3,On Time,No Return,Unknown,0.0
506833,2025-05-26,4,Late,No Return,Unknown,0.0
506834,2025-03-30,5,On Time,No Return,Unknown,0.0
506835,2025-01-15,6,On Time,No Return,Unknown,0.0
506836,2024-10-29,7,Late,No Return,Unknown,0.0
506837,2025-04-27,7,Late,No Return,Unknown,0.0
506838,2025-02-01,5,Late,No Return,Unknown,0.0
506839,2024-04-26,8,Late,No Return,Unknown,0.0
506840,2024-12-27,3,On Time,No Return,Unknown,0.0
506841,2024-10-21,6,On Time,No Return,Unknown,0.0
506842,2025-02-28,7,Late,No Return,Unknown,0.0
506843,2024-11-17,4,Late,No Return,Unknown,0.0
506844,2024-12-12,6,On Time,No Return,Unknown,0.0
506845,2024-11-17,5,On Time,No Return,Unknown,0.0
506846,2024-12-19,5,On Time,No Return,Unknown,0.0
506847,2024-02-03,7,Late,No Return,Unknown,0.0
506848,2025-10-06,7,Late,No Return,Unknown,0.0
506849,2025-02-10,6,On Time,No Return,Unknown,0.0
506850,2024-11-18,7,Late,No Return,Unknown,0.0
506851,2025-11-18,6,On Time,No Return,Unknown,0.0
506852,2025-07-16,4,On Time,Returned,Quality Issue,685.71
506853,2025-01-04,2,On Time,No Return,Unknown,0.0
506854,2024-12-13,5,On Time,No Return,Unknown,0.0
506855,2025-11-28,5,On Time,No Return,Unknown,0.0
506856,2025-01-02,3,On Time,No Return,Unknown,0.0
506857,2024-03-21,8,Late,No Return,Unknown,0.0
506858,2024-05-06,5,On Time,No Return,Unknown,0.0
506859,2024-07-12,8,Late,No Return,Unknown,0.0
506860,2024-11-17,3,On Time,Returned,Quality Issue,2818.47
506861,2025-08-22,6,Not Delivered,No Return,Unknown,0.0
506862,2025-06-29,4,Late,No Return,Unknown,0.0
506863,2025-09-30,6,On Time,No Return,Unknown,0.0
506864,2024-12-23,5,Late,No Return,Unknown,0.0
506865,2024-12-25,5,On Time,No Return,Unknown,0.0
506866,2024-04-19,4,On Time,No Return,Unknown,0.0
506867,2025-03-01,8,Late,No Return,Unknown,0.0
506868,2025-10-11,8,Late,No Return,Unknown,0.0
506869,2024-07-30,7,Late,No Return,Unknown,0.0
506870,2025-07-22,4,On Time,No Return,Unknown,0.0
506871,2025-01-22,6,Late,Returned,Damaged,453.4
506872,2024-10-27,4,Late,No Return,Unknown,0.0
506873,2024-10-11,6,On Time,No Return,Unknown,0.0
506874,2024-07-11,4,Late,No Return,Unknown,0.0
506875,2025-12-29,2,Late,No Return,Unknown,0.0
506876,2025-07-03,7,Late,No Return,Unknown,0.0
506877,2025-03-29,4,Late,Returned,Wrong Item,12431.84
506878,2024-09-21,7,Late,No Return,Unknown,0.0
506879,2025-04-05,8,Late,No Return,Unknown,0.0
506880,2025-08-03,9,Late,No Return,Unknown,0.0
506881,2024-03-25,7,Late,No Return,Unknown,0.0
506882,2024-01-30,7,Late,No Return,Unknown,0.0
506883,2025-05-21,4,Late,No Return,Unknown,0.0
506884,2024-07-04,1,On Time,No Return,Unknown,0.0
506885,2025-07-04,4,Late,No Return,Unknown,0.0
506886,2025-06-01,5,On Time,Returned,Changed Mind,514.27
506887,2025-09-13,5,On Time,No Return,Unknown,0.0
506888,2025-11-25,7,Late,No Return,Unknown,0.0
506889,2024-02-24,6,On Time,No Return,Unknown,0.0
506890,2024-06-19,3,On Time,Returned,Wrong Item,144.32
506891,2025-11-04,4,Late,No Return,Unknown,0.0
506892,2024-01-28,7,Late,Returned,Damaged,421.86
506893,2025-01-28,2,On Time,No Return,Unknown,0.0
506894,2024-04-21,7,Late,No Return,Unknown,0.0
506895,2024-10-21,5,On Time,No Return,Unknown,0.0
506896,2025-09-30,6,On Time,No Return,Unknown,0.0
506897,2025-12-08,4,On Time,No Return,Unknown,0.0
506898,2025-03-06,5,On Time,No Return,Unknown,0.0
506899,2024-08-18,2,Late,No Return,Unknown,0.0
506900,2024-07-06,7,Late,No Return,Unknown,0.0
506901,2024-12-24,7,Late,No Return,Unknown,0.0
506902,2024-08-20,8,Late,No Return,Unknown,0.0
506903,2024-08-25,4,On Time,No Return,Unknown,0.0
506904,2024-09-30,8,Late,No Return,Unknown,0.0
506905,2024-11-15,6,On Time,No Return,Unknown,0.0
506906,2025-05-17,4,Late,No Return,Unknown,0.0
506907,2024-08-14,9,Late,No Return,Unknown,0.0
506908,2024-08-03,5,Late,No Return,Unknown,0.0
506909,2024-04-15,7,Late,No Return,Unknown,0.0
506910,2025-09-18,6,On Time,Returned,Damaged,3259.7
506911,2025-01-30,8,Late,No Return,Unknown,0.0
506912,2024-12-14,4,Not Delivered,No Return,Unknown,0.0
506913,2024-09-14,5,On Time,No Return,Unknown,0.0
506914,2025-06-12,5,Late,No Return,Unknown,0.0
506915,2024-04-28,1,On Time,No Return,Unknown,0.0
506916,2025-08-26,4,Late,No Return,Unknown,0.0
506917,2024-07-31,4,Late,No Return,Unknown,0.0
506918,2025-02-14,2,Late,No Return,Unknown,0.0
506919,2025-05-02,7,Late,No Return,Unknown,0.0
506920,2025-10-04,1,Not Delivered,No Return,Unknown,0.0
